aadb=1,嗷嗷待哺
qtwx=1,千头万绪
qtyh=1,情投意合
quba=1,寝食不安
qubj=1,七手八脚
qubr=1,禽兽不如
qubu=1,其实不是
qubw=1,前事不忘
qubx=1,七上八下
qudm=1,欺世盗名
quet=1,全身而退
queu=1,穷山恶水
qugm=1,囚首垢面
qugr=1,亲生骨肉
qugv=1,全神贯注
qugx=1,七十古稀
quhh=1,气势恢宏
quhu=1,其实还是
qujl=1,亲身经历
qujq=1,亲上加亲
quju=1,前世今生
qujy=1,穷奢极欲
qulm=1,青史留名
quly=1,切身利益
qumx=1,欺上瞒下
qun=1,青少年
qunf=1,其实难副
qupb=1,气势磅礴
qupe=1,欺善怕恶
quqj=1,轻手轻脚
quqq=1,怯声怯气
qurh=1,巧舌如簧
qush=1,情深似海
qusx=1,欺霜赛雪
quth=1,切身体会
quuq=1,全胜时期
quvh=1,敲山震虎
quwb=1,求神问卜
quwu=1,千山万水
quwx=1,欺上罔下
quxx=1,气势汹汹
quxy=1,轻声细语
quyd=1,翘首以待
quym=1,清水衙门
quyp=1,翘首以盼
quyq=1,情深缘浅
qv=1,其中
qvbd=1,求之不得
qvbg=1,却之不恭
qvbj=1,取之不尽
qvbk=1,七折八扣
qvbu=1,穷追不舍
qvd=1,起征点
qvdb=1,乔装打扮
qvdi=1,浅斟低唱
qvdv=1,轻重倒置
qvdy=1,枪支弹药
qvf=1,区政府
qvg=1,敲竹杠
qvgg=1,齐抓共管
qvhj=1,轻重缓急
qvhq=1,欠债还钱
qvj=1,起重机
qvjc=1,轻装简从
qvku=1,屈指可数
qvkx=1,弃之可惜
qvlj=1,清正廉洁
qvls=1,敲诈勒索
qvmd=1,穷追猛打
qvn=1,青壮年
qvnu=1,罄竹难书
qvr=1,圈中人
qvrs=1,曲终人散
qvrw=1,趋之若鹜
qvs=1,清真寺
qvub=1,切中时弊
qvuh=1,气壮山河
qvuj=1,起止时间
qvuv=1,轻装上阵
qvvy=1,其中之一
qvwq=1,千真万确
qvx=1,强制性
qvy=1,求知欲
qvyb=1,奇珍异宝
qvyd=1,取之有道
qvyf=1,奇装异服
qvyg=1,其中一个
qvyh=1,切中要害
qvym=1,取之于民
qvyq=1,情真意切
qvys=1,掐指一算
qvz=1,前阵子
qvzq=1,清者自清
qw=1,千万
qwcj=1,去芜存菁
qwcv=1,去伪存真
qwgr=1,前无古人
qwgu=1,奇文共赏
qwm=1,区位码
qwui=1,全无是处
qwux=1,悄无声息
qwv=1,期望值
qwwq=1,其味无穷
qwxg=1,全无心肝
qwxt=1,气味相投
qwyu=1,趣闻轶事
qxdq=1,牵线搭桥
qxdu=1,庆幸的是
qxgv=1,奇形怪状
qxgy=1,清心寡欲
qxhl=1,齐心合力
qxj=1,气象局
qxje=1,穷凶极恶
qxju=1,谦虚谨慎
qxjz=1,抢险救灾
qxkl=1,勤学苦练
qxl=1,取消了
qxn=1,前些年
qxpr=1,穷乡僻壤
qxqy=1,全心全意
qxrk=1,求贤若渴
qxrl=1,其臭如兰
qxt=1,气象台
qxts=1,清新脱俗
qxuu=1,全校师生
qxvi=1,裙下之臣
qxvy=1,潜心专研
qxwk=1,千辛万苦
qxwq=1,气象万千
qxwy=1,确信无疑
qxxl=1,齐心协力
qxy=1,倾向于
qxyd=1,浅显易懂
qxym=1,取信于民
qxyv=1,泉下有知
qyb=1,晴雨表
qybf=1,轻徭薄赋
qybk=1,缺一不可
qybu=1,千依百顺
qyc=1,去一次
qycc=1,去也匆匆
qycl=1,岂有此理
qyd=1,前一段
qydv=1,情有独钟
qydw=1,企业单位
qyf=1,七月份
qyfq=1,轻言放弃
qyfu=1,趋炎附势
qyfy=1,曲意逢迎
qygl=1,企业管理
qyh=1,区域化
qyhg=1,前因后果
qyhh=1,前仰后合
qyhm=1,轻于鸿毛
qyhx=1,强颜欢笑
qyj=1,企业家
qyjc=1,犬牙交错
qyky=1,情有可原
qyl=1,请原谅
qyls=1,巧言令色
qymh=1,潜移默化
qyq=1,瞧一瞧
qyqu=1,确有其事
qyrh=1,巧言如簧
qys=1,清一色
qytx=1,窃玉偷香
qyu=1,潜意识
qyul=1,潜意识里
qyvj=1,权宜之计
qyvz=1,前一阵子
qywh=1,企业文化
qywy=1,千言万语
qyx=1,区域性
qyxa=1,器宇轩昂
qyxj=1,青眼相加
qyxt=1,气焰熏天
qyy=1,起源于
qyyf=1,穷于应付
qyyj=1,青眼有加
qyyu=1,其言也善
qz=1,亲自
qzb=1,签字笔
qzbt=1,千姿百态
qzbu=1,七嘴八舌
qzd=1,全自动
qzgy=1,青藏高原
qzim=1,亲自出马
qzmh=1,起早摸黑
qznf=1,千载难逢
qzsb=1,穷则思变
qzth=1,起早贪黑
qzwy=1,确凿无疑
qzy=1,起作用
ra=1,热爱
rb=1,日本
rbd=1,容不得
rbdg=1,肉包打狗
rbfi=1,入不敷出
rbi=1,认不出
rbjf=1,弱不禁风
rbkd=1,锐不可当
rbl=1,饶不了
rbq=1,惹不起
rbr=1,热不热
rbuv=1,如臂使指
rbv=1,忍不住
rbwj=1,人不为己
rbx=1,容不下
rbxu=1,日薄西山
rcbi=1,人才辈出
rcey=1,如此而已
rcjj=1,人才济济
rckl=1,如此看来
rclk=1,人财两空
rcul=1,如此说来
rcvb=1,如此这般
rcvd=1,如此之多
rcvj=1,冗词赘句
rcxz=1,如此下作
rcyl=1,如此一来
rd=1,认得
rdd=1,肉嘟嘟
rddb=1,人大代表
rddu=1,人多地少
rdem=1,任督二脉
rdh=1,惹的祸
rdut=1,人定胜天
rduu=1,人地生疏
rduv=1,人多势众
rdvy=1,人道主义
rdwm=1,入地无门
rdy=1,热带鱼
rdyl=1,热带雨林
rdzz=1,人多嘴杂
rem=1,日耳曼
rfcm=1,人非草木
rfpv=1,如法炮制
rfux=1,人非圣贤
rfyr=1,日复一日
rfyu=1,人浮于事
rfz=1,人贩子
rggl=1,荣归故里
rghf=1,容光焕发
rghx=1,人工呼吸
rglm=1,人过留名
rgmd=1,人高马大
rgmy=1,如果没有
rgq=1,绕个圈
rgsq=1,如隔三秋
rgvn=1,人工智能
rgy=1,日光浴
rgyv=1,人各有志
rgzh=1,如鲠在喉
rhfg=1,荣华富贵
rhgt=1,融会贯通
rhit=1,热火朝天
rhj=1,热乎劲
rhmj=1,人欢马叫
rhmm=1,人海茫茫
rhr=1,任何人
rhrt=1,如火如荼
rhsy=1,如花似玉
rhty=1,如虎添翼
rhuh=1,如何是好
rhuu=1,惹火烧身
rhvb=1,如获至宝
rhvu=1,人海战术
rhwt=1,任何问题
rhyg=1,任何一个
rib=1,日程表
rif=1,入场费
riq=1,入场券
rirz=1,如痴如醉
riuh=1,日常生活
riwh=1,人畜无害
riyv=1,如出一辙
rjae=1,忍饥挨饿
rjbh=1,如假包换
rjbj=1,忍俊不禁
rjdj=1,日进斗金
rjdl=1,人杰地灵
rjdy=1,人间地狱
rjfp=1,人间凡品
rjgx=1,人际关系
rjhv=1,人迹罕至
rjjv=1,人尽皆知
rjp=1,软键盘
rjqc=1,人尽其才
rjqr=1,如见其人
rjra=1,人见人爱
rjrl=1,若即若离
rjsk=1,如饥似渴
rjsq=1,如胶似漆
rjti=1,日久天长
rjuq=1,日久生情
rjvu=1,人急智生
rjws=1,入境问俗
rjyh=1,人间烟火
rjyl=1,日积月累
rjyv=1,人皆有之
rk=1,认可
rkl=1,绕口令
rkmf=1,人困马乏
rl=1,人类
rlbb=1,如履薄冰
rldd=1,如临大敌
rlf=1,人来疯
rlge=1,如雷贯耳
rlhy=1,热烈欢迎
rll=1,人流量
rlpd=1,如履平地
rlr=1,揉了揉
rlrw=1,人来人往
rlry=1,任劳任怨
rlsh=1,如狼似虎
rlsr=1,绕梁三日
rlut=1,扰乱视听
rluy=1,如临深渊
rlvh=1,人老珠黄
rlwj=1,日理万机
rlwl=1,人力物力
rlwm=1,人类文明
rlx=1,人类学
rlxj=1,人类学家
rlxu=1,日落西山
rlyk=1,热泪盈眶
rm=1,人们
rmb=1,人民币
rmdx=1,人民大学
rmfx=1,如梦方醒
rmgt=1,人命关天
rmgx=1,人脉关系
rmgy=1,人模狗样
rmif=1,如沐春风
rmix=1,如梦初醒
rmm=1,软绵绵
rmra=1,若明若暗
rmsf=1,入木三分
rmth=1,人面桃花
rmtq=1,日暮途穷
rmux=1,人面兽心
rmvb=1,入幕之宾
rmvf=1,人民政府
rmvj=1,燃眉之急
rmwh=1,人满为患
rmyd=1,人莫予毒
rmyh=1,人民银行
rmyp=1,软磨硬泡
rmyu=1,戎马一生
rmyx=1,茹毛饮血
rmzb=1,如芒在背
rn=1,热闹
rnl=1,忍耐力
rnsy=1,如你所愿
rnus=1,如鸟兽散
rnw=1,日内瓦
rnxs=1,阮囊羞涩
rp=1,人品
rq=1,日期
rqev=1,如期而至
rqlk=1,人去楼空
rqln=1,人情冷暖
rqmy=1,柔情蜜意
rqq=1,热气球
rqrh=1,人前人后
rqrl=1,入情入理
rqrs=1,如泣如诉
rqsu=1,柔情似水
rqtt=1,热气腾腾
rqtu=1,忍气吞声
rqug=1,人情世故
rqv=1,人情债
rqvd=1,人穷志短
rqw=1,人情味
rqwq=1,人弃我取
rqyj=1,日清月结
rqyy=1,热情洋溢
rqz=1,绕圈子
rqzr=1,任其自然
rr=1,仍然
rrfu=1,如日方升
rrfv=1,忍辱负重
rrfw=1,人若犯我
rrhd=1,人人喊打
rrhh=1,热热乎乎
rrjv=1,人人皆知
rrmy=1,仍然没有
rrnn=1,热热闹闹
rrpd=1,人人平等
rrqm=1,人如其名
rrqu=1,弱肉强食
rrtu=1,忍辱偷生
rru=1,热热身
rruq=1,冉冉升起
rrvt=1,如日中天
rrvu=1,仁人志士
rrvv=1,认认真真
rrwl=1,软弱无力
rrwq=1,任人唯亲
rrwx=1,任人唯贤
rrx=1,柔韧性
rryg=1,荣辱与共
rryy=1,日日夜夜
rryz=1,人人有责
rrzg=1,任人宰割
rrzw=1,人人自危
rsgv=1,人所共知
rskb=1,如丧考妣
rsl=1,热死了
rst=1,染色体
rsyx=1,日思夜想
rt=1,认同
rtcx=1,人同此心
rtga=1,忍痛割爱
rtm=1,人头马
rtsu=1,如图所示
rtt=1,热腾腾
rtu=1,人头税
rucg=1,入室操戈
rudf=1,人声鼎沸
rug=1,人生观
rugf=1,人神共愤
rugj=1,人身攻击
rujh=1,人生几何
rujv=1,如数家珍
ruq=1,热水器
ruqt=1,弱势群体
rurh=1,人山人海
rurm=1,人生如梦
rurq=1,人生如棋
rusg=1,日上三竿
rusu=1,如上所述
ruuf=1,惹是生非
ruvf=1,如释重负
ruwg=1,人谁无过
ruyl=1,日晒雨淋
ruyv=1,人是衣妆
ruzu=1,人生在世
rv=1,认真
rvcq=1,任重才轻
rvdg=1,柔中带刚
rvdy=1,任重道远
rviq=1,人之常情
rvjr=1,仁者见仁
rvjs=1,人之将死
rvls=1,热胀冷缩
rvr=1,绕指柔
rvvl=1,人中之龙
rvwm=1,日臻完美
rvwu=1,日臻完善
rvy=1,热衷于
rvyj=1,仁至义尽
rvyu=1,仁者乐山
rw=1,认为
rw=1,任务
rwcs=1,人为财死
rwdl=1,人文地理
rwkr=1,忍无可忍
rwl=1,任务栏
rwqu=1,若无其事
rwrl=1,人五人六
rwwr=1,人无完人
rwyq=1,人微言轻
rwyr=1,人外有人
rwyt=1,融为一体
rwz=1,绕弯子
rx=1,热线
rxbg=1,人心不古
rxd=1,人行道
rxft=1,热血沸腾
rxgd=1,人小鬼大
rxh=1,人性化
rxhd=1,人行横道
rxhh=1,人心惶惶
rxnc=1,人心难测
rxql=1,日行千里
rxrg=1,柔心弱骨
rxru=1,仁心仁术
rxss=1,入乡随俗
rxsx=1,人心所向
rxun=1,任贤使能
rxwg=1,乳臭未干
rxxb=1,人心向背
rxyy=1,日新月异
ry=1,容易
rybi=1,软硬不吃
rycl=1,日夜操劳
ryct=1,日月蹉跎
rydd=1,仁义道德
rydu=1,如鱼得水
ryev=1,如约而至
ryfq=1,饶有风趣
ryft=1,肉眼凡胎
rygh=1,日月光华
ryhl=1,人欲横流
ryji=1,日夜兼程
ryjq=1,锐意进取
ryju=1,软硬兼施
ryjx=1,如意吉祥
ryjy=1,日以继夜
rykw=1,人言可畏
rymf=1,人仰马翻
ryp=1,日用品
ryq=1,任意球
ryqf=1,人以群分
ryr=1,忍一忍
ryrs=1,日月如梭
ryrw=1,若有若无
ryrx=1,若隐若现
rysj=1,人有三急
rysp=1,如意算盘
ryss=1,若有所思
rysu=1,若有所失
rysx=1,如影随形
ryt=1,日月潭
ryti=1,日益突出
ryvi=1,如蝇逐臭
ryw=1,容易忘
rywu=1,如烟往事
rywx=1,软玉温香
ryx=1,容易些
ryxi=1,日月星辰
ryxq=1,饶有兴趣
ryxu=1,人烟稀少
ryxv=1,饶有兴致
ryyi=1,如愿以偿
ryyv=1,人要衣装
ryyy=1,人云亦云
rzdm=1,人走灯灭
rzgz=1,认祖归宗
rzif=1,如坐春风
rzil=1,人走茶凉
rzjh=1,人赃俱获
rzkj=1,孺子可教
rzn=1,孺子牛
rzvv=1,如坐针毡
rzyz=1,荣宗耀祖
rzzf=1,认贼作父
sb=1,随便
sbd=1,三班倒
sbdk=1,斯巴达克
sbdy=1,随波荡漾
sbh=1,三把火
sbhg=1,死不悔改
sbj=1,所不及
sbkn=1,俗不可耐
sbl=1,算不了
sbmm=1,死不瞑目
sbn=1,随便你
sbq=1,三部曲
sbs=1,算不算
sbu=1,算不上
sbvj=1,损兵折将
sbvl=1,随波逐流
sbx=1,四不像
sbxu=1,素不相识
sbyk=1,色不异空
sbyr=1,虽败犹荣
sbyy=1,散兵游勇
sbz=1,腮帮子
sbzx=1,死不足惜
scbl=1,色彩斑斓
scjl=1,三寸金莲
scsd=1,三从四德
scvu=1,三寸之舌
scxu=1,似曾相识
sd=1,速度
sdfd=1,似懂非懂
sdfm=1,四大发明
sdim=1,扫地出门
sdj=1,三等奖
sdjk=1,四大皆空
sdl=1,死定了
sdlt=1,死到临头
sdmv=1,四大名著
sdqs=1,死得其所
sdu=1,所得税
sduj=1,锁定胜局
sdvi=1,所到之处
sdvu=1,僧多粥少
sdx=1,私底下
sdy=1,四大洋
sdyi=1,搔到痒处
sefu=1,死而复生
sehy=1,死而后已
sewd=1,萨尔瓦多
sewh=1,死而无憾
sewy=1,塞尔维亚
sfeq=1,随风而去
sfeu=1,随风而逝
sfj=1,司法局
sfm=1,三方面
sfq=1,私房钱
sfsc=1,三番四次
sft=1,三伏天
sfv=1,三分钟
sfvd=1,随风转舵
sfve=1,三分之二
sfvy=1,三分之一
sfwc=1,三番五次
sfwl=1,四分五裂
sgby=1,三更半夜
sgdl=1,三国鼎立
sgdv=1,三个多钟
sgdy=1,三个多月
sgfs=1,损公肥私
sgl=1,苏格兰
sgld=1,苏格拉底
sglp=1,三姑六婆
sgml=1,三顾茅庐
sgn=1,送给你
sgr=1,三个人
sgv=1,三个钟
sgvt=1,三个钟头
sgw=1,送给我
sgwi=1,三纲五常
sgwt=1,三个问题
sgxq=1,三个星期
sgxu=1,三个小时
sgy=1,三个月
sgyy=1,三国演义
sgz=1,三个字
sh=1,似乎
shbx=1,死活不信
shfr=1,死灰复燃
shj=1,松花江
shju=1,随行就市
shl=1,撒哈拉
shmy=1,丝毫没有
shqp=1,三魂七魄
shs=1,四环素
sht=1,死胡同
shup=1,四海升平
shwd=1,三皇五帝
shwj=1,四海为家
shws=1,三呼万岁
shyj=1,四海一家
sidx=1,四川大学
sigd=1,搜肠刮肚
sikj=1,随处可见
sil=1,三岔路
sild=1,三长两短
sild=1,死缠烂打
siqf=1,思潮起伏
sivl=1,丝绸之路
sjc=1,私家菜
sjd=1,三季度
sjh=1,三句话
sjit=1,四脚朝天
sjjl=1,三教九流
sjlt=1,所见略同
sjq=1,丧家犬
sjqa=1,三聚氰胺
sjqk=1,三缄其口
sjri=1,四季如春
sjsb=1,耸肩缩背
sjsd=1,随叫随到
sjsw=1,所见所闻
sjtl=1,丧尽天良
sjvq=1,丧家之犬
sjx=1,三角形
sjyb=1,随机应变
sjyb=1,死记硬背
sjyx=1,送旧迎新
sk=1,思考
skjg=1,司空见惯
sks=1,萨克斯
skt=1,思考题
skyu=1,随口一说
sl=1,算了
slb=1,算了吧
slbj=1,酸了吧唧
slfk=1,斯洛伐克
slg=1,三连冠
sli=1,三轮车
sljd=1,三六九等
slk=1,斯洛克
slkq=1,松了口气
sll=1,酸溜溜
slla=1,塞拉利昂
sllk=1,斯里兰卡
slm=1,所罗门
sln=1,苏里南
slnr=1,色厉内荏
slqd=1,四轮驱动
slqu=1,死里求生
sls=1,算了算
slsj=1,耸了耸肩
sltu=1,死里逃生
slwu=1,三令五申
slxq=1,思来想去
sly=1,司令员
slyt=1,死路一条
slz=1,撒拉族
sm=1,什么
smbf=1,四面八方
smig=1,四面楚歌
smjt=1,四目交投
sml=1,索马里
smm=1,色眯眯
smni=1,岁末年初
smnv=1,驷马难追
smpu=1,素昧平生
smv=1,三明治
smxd=1,四目相对
smy=1,扫描仪
sn=1,随你
snj=1,三年级
snje=1,塞内加尔
snk=1,斯诺克
sp=1,索赔
spbw=1,四平八稳
spl=1,撕破脸
spll=1,死皮赖脸
splp=1,撕破脸皮
spls=1,塞浦路斯
sq=1,索取
sqbl=1,死乞白赖
sqdh=1,俗气得很
sqhl=1,死去活来
sqii=1,死气沉沉
sqk=1,三七开
sql=1,算起来
sqq=1,死翘翘
sqrg=1,丧权辱国
sqsq=1,三妻四妾
sqxh=1,思前想后
sqy=1,三缺一
sr=1,虽然
srbu=1,虽然不是
srih=1,三人成虎
srlj=1,损人利己
srmy=1,虽然没有
srqj=1,肃然起敬
srqy=1,思如泉涌
srsh=1,色若死灰
srtw=1,耸人听闻
srww=1,索然无味
srx=1,三人行
ss=1,搜索
ssbb=1,随随便便
ssbt=1,四散奔逃
ssex=1,三思而行
ssfd=1,瑟瑟发抖
ssff=1,四四方方
ssj=1,耸耸肩
sskk=1,松松垮垮
ssll=1,三三两两
ssnn=1,岁岁年年
ssrk=1,丝丝入扣
sss=1,三四岁
sssx=1,所思所想
ssu=1,三四十
ssxh=1,三岁小孩
ssyq=1,搜索引擎
ssyu=1,虽死犹生
st=1,洒脱
stbd=1,四通八达
stbq=1,四体不勤
stdy=1,三天打鱼
stkl=1,酸甜苦辣
stl=1,三条路
stlb=1,三头六臂
stlt=1,三天两头
stsn=1,缩头缩脑
subg=1,撒手不管
subh=1,四十不惑
subj=1,四时八节
sudh=1,所说的话
sudj=1,丧失殆尽
sue=1,塞舌尔
suef=1,似是而非
suel=1,三十而立
sueq=1,撒手而去
sufh=1,随声附和
suh=1,私生活
sulj=1,三十六计
suml=1,送上门来
sunh=1,似水年华
sunl=1,随手拈来
sunz=1,搔首弄姿
surh=1,撒手人寰
surq=1,似水柔情
susd=1,随时随地
susj=1,缩手缩脚
sut=1,随身听
sutt=1,四世同堂
suwd=1,碎尸万段
suwj=1,所剩无几
suwl=1,死水微澜
suwr=1,四舍五入
suyx=1,三生有幸
sv=1,随着
svbh=1,四肢百骸
svdx=1,苏州大学
svel=1,随之而来
svgx=1,丝竹管弦
svjl=1,三贞九烈
svqu=1,三战全胜
svsj=1,速战速决
svwl=1,四肢无力
svy=1,馊主意
sw=1,所谓
swdv=1,死无对证
swiq=1,三五成群
swjd=1,肆无忌惮
swk=1,孙悟空
swl=1,死亡率
swqu=1,死无全尸
sws=1,四五岁
swsd=1,斯文扫地
swu=1,四五十
swul=1,斯威士兰
swum=1,塞翁失马
swyc=1,算无遗策
swyl=1,送往迎来
swyt=1,三位一体
sx=1,思想
sxbg=1,死性不改
sxbk=1,丧心病狂
sxey=1,三心二意
sxfx=1,似笑非笑
sxj=1,四星级
sxjj=1,思想境界
sxl=1,私下里
sxlf=1,撕心裂肺
sxpm=1,所向披靡
sxrk=1,思贤如渴
sxsy=1,随心所欲
sxtd=1,死心塌地
sxu=1,三小时
sxuu=1,私相授受
sxw=1,色香味
sxwd=1,所向无敌
sxwq=1,思绪万千
sxx=1,思想性
sxy=1,死心眼
sxym=1,夙兴夜寐
sxzn=1,私心杂念
sy=1,所以
syal=1,死于安乐
syea=1,随遇而安
syfm=1,死于非命
syh=1,私有化
syju=1,所言极是
syly=1,三言两语
symz=1,死要面子
syn=1,所以呢
syqy=1,私营企业
syrr=1,岁月荏苒
syrs=1,岁月如梭
syu=1,所以说
syun=1,所以说呢
syvx=1,所有这些
syww=1,肆意妄为
syxz=1,所以现在
syyg=1,死有余辜
szbf=1,孙子兵法
szdl=1,三足鼎立
szid=1,所造成的
szsw=1,所作所为
szy=1,嗓子眼
tabp=1,凸凹不平
tb=1,特别
tbc=1,挺不错
tbck=1,坦白从宽
tbcr=1,投笔从戎
tbd=1,听不懂
tbdi=1,螳臂当车
tbdj=1,坦白地讲
tbdl=1,天崩地裂
tbdu=1,太不懂事
tbdz=1,填饱肚子
tbg=1,逃不过
tbj=1,听不见
tbjq=1,听不进去
tbjy=1,头把交椅
tbjz=1,添兵减灶
tbku=1,脱不开身
tbl=1,太棒了
tblj=1,挑拨离间
tbq=1,提不起
tbrc=1,倘不如此
tbsu=1,退避三舍
tbsy=1,推本溯源
tbt=1,听不听
tbtj=1,天兵天将
tbtt=1,头版头条
tbu=1,谈不上
tbvi=1,恬不知耻
tbvl=1,推波助澜
tbwj=1,土崩瓦解
tbwz=1,提笔忘字
tbxd=1,同胞兄弟
tbxh=1,太不像话
tbxl=1,同病相怜
tbxx=1,太不小心
tbyk=1,铁板一块
tbyu=1,痛不欲生
tbzm=1,天不作美
tcdb=1,天材地宝
tchm=1,图财害命
tcry=1,天从人愿
td=1,推倒
tdil=1,推倒重来
tdiq=1,天道酬勤
tdl=1,太多了
tdlp=1,天打雷劈
tdlx=1,天地良心
tdq=1,提得起
tdqu=1,舔犊情深
tdst=1,痛定思痛
tdu=1,谈得上
tdul=1,荼毒生灵
tdwy=1,贪得无厌
tdyc=1,天妒英才
tdyv=1,挑灯夜战
tebw=1,听而不闻
teby=1,痛而不言
tegv=1,推而广之
tehv=1,堂而皇之
tejw=1,退而结网
teq=1,土耳其
tezx=1,铤而走险
tf=1,头发
tfbx=1,通风报信
tfdf=1,天翻地覆
tfj=1,太费劲
tfju=1,挑肥拣瘦
tflx=1,条分缕析
tfmj=1,突飞猛进
tfqx=1,突发奇想
tfvg=1,天府之国
tfw=1,铁饭碗
tfx=1,突发性
tfyb=1,天赋异禀
tfym=1,同父异母
tfyt=1,天方夜谭
tgdd=1,天公地道
tgdh=1,天高地厚
tgdv=1,天干地支
tgdy=1,天高地远
tgfl=1,太过分了
tggk=1,同甘共苦
tghk=1,天高海阔
tghl=1,退耕还林
tgjl=1,偷工减料
tgl=1,太贵了
tglj=1,谈古论今
tgnx=1,吐故纳新
tgqf=1,痛改前非
tgti=1,同工同酬
tgwl=1,贪官污吏
tgx=1,提个醒
tgy=1,铁观音
tgyf=1,天各一方
tgyh=1,韬光养晦
tgyj=1,同归于尽
thb=1,天花板
thbv=1,蜕化变质
thda=1,天昏地暗
thdd=1,天寒地冻
thdl=1,天荒地老
thgd=1,醍醐灌顶
thgn=1,偷换概念
thl=1,太好了
thlj=1,谈婚论嫁
thll=1,桃红柳绿
thlu=1,土豪劣绅
thlv=1,天花乱坠
thnh=1,徒呼奈何
thnv=1,头昏脑涨
thpv=1,通货膨胀
thry=1,谈何容易
thsb=1,投怀送抱
thwd=1,挺好玩的
thwl=1,太好玩了
thyg=1,铁画银钩
thyh=1,头昏眼花
thyl=1,太好用了
thyx=1,昙花一现
tibv=1,推崇备至
tidb=1,天差地别
tidj=1,天长地久
tidk=1,同仇敌忾
tidy=1,天差地远
tigv=1,同床共枕
tigx=1,突出贡献
tiiv=1,铁杵成针
tiix=1,推陈出新
tijg=1,统筹兼顾
tijj=1,同场竞技
til=1,太差了
tirj=1,天长日久
titv=1,同吃同住
tity=1,铁齿铜牙
tiut=1,逃出生天
tivd=1,突出重点
tixd=1,坦诚相待
tixf=1,痛彻心扉
tiym=1,同床异梦
tj=1,推荐
tjdb=1,投机倒把
tjdx=1,同济大学
tjdy=1,天经地义
tjhj=1,讨价还价
tjj=1,统计局
tjjq=1,囤积居奇
tjjr=1,推己及人
tjkz=1,塔吉克族
tjmg=1,偷鸡摸狗
tjpx=1,天将破晓
tjq=1,太极拳
tjqq=1,投机取巧
tjs=1,田径赛
tjuh=1,偷奸耍滑
tjvm=1,脱缰之马
tjvr=1,头角峥嵘
tjxu=1,投井下石
tkbq=1,填空补缺
tkei=1,脱口而出
tkl=1,太快了
tklj=1,天可怜见
tkll=1,痛快淋漓
tklt=1,痛哭流涕
tkq=1,叹口气
tkvd=1,特快专递
tl=1,讨论
tla=1,谈恋爱
tlbi=1,螳螂捕蝉
tldw=1,天罗地网
tldx=1,特立独行
tlf=1,吐鲁番
tlh=1,挺厉害
tlhl=1,涕泪横流
tlht=1,拖了后腿
tlhv=1,偷梁换柱
tlhw=1,同流合污
tlhz=1,通力合作
tlj=1,拖拉机
tlkh=1,脱离苦海
tlkq=1,叹了口气
tll=1,太累了
tlld=1,体力劳动
tlnr=1,天理难容
tlr=1,同龄人
tlrq=1,天理人情
tls=1,托拉斯
tlt=1,舔了舔
tltq=1,挑来挑去
tluj=1,脱离实际
tlvj=1,屠龙之技
tlvl=1,天伦之乐
tlvu=1,天籁之声
tlvv=1,天理昭彰
tlvy=1,天籁之音
tlwf=1,徒劳往返
tlwg=1,徒劳无功
tlwy=1,徒劳无益
tlx=1,铁了心
tlxf=1,袒露心扉
tlxi=1,跳梁小丑
tlz=1,捅娄子
tmb=1,挑毛病
tmbg=1,图谋不轨
tmfw=1,捅马蜂窝
tmgi=1,土木工程
tml=1,太慢了
tmml=1,天蒙蒙亮
tmvn=1,天命之年
tmws=1,铁面无私
tmxk=1,天马行空
tmxr=1,贪慕虚荣
tmxz=1,唾沫星子
tndb=1,天南地北
tndu=1,拖泥带水
tnfr=1,头脑发热
tnhb=1,天南海北
tnjd=1,头脑简单
tnqw=1,探囊取物
tnry=1,天怒人怨
tns=1,突尼斯
tpdd=1,调皮捣蛋
tpf=1,通配符
tpk=1,突破口
tpq=1,踢皮球
tpvf=1,脱贫致富
tpx=1,突破性
tpxl=1,头破血流
tpy=1,太平洋
tq=1,提前
tqbx=1,图穷匕见
tqd=1,跆拳道
tqdl=1,通情达理
tqfy=1,探亲访友
tqgd=1,挺奇怪的
tqi=1,听清楚
tqj=1,探亲假
tqky=1,投亲靠友
tql=1,听起来
tqlv=1,同气连枝
tqsh=1,投其所好
tqtb=1,铜墙铁壁
tqua=1,谈情说爱
tqx=1,同情心
tqy=1,听其言
tqym=1,吐气扬眉
tqzr=1,听其自然
trdb=1,体弱多病
trey=1,同日而语
trgj=1,天人共鉴
trgs=1,痛入骨髓
trhy=1,天人合一
triv=1,泰然处之
trj=1,唐人街
trm=1,甜如蜜
trmd=1,坦然面对
trq=1,天然气
trql=1,突如其来
truv=1,坦然受之
trvb=1,天壤之别
try=1,讨人厌
trzr=1,泰然自若
tsfv=1,胎死腹中
tsg=1,替死鬼
tsgp=1,兔死狗烹
tshb=1,兔死狐悲
tsjs=1,挑三拣四
tsny=1,坦桑尼亚
tsry=1,天随人愿
tswq=1,童叟无欺
tsyd=1,通俗易懂
tszs=1,推三阻四
tt=1,天天
tt=1,淘汰
ttba=1,忐忑不安
ttbf=1,谈吐不凡
ttbj=1,滔滔不绝
ttbl=1,投桃报李
ttd=1,偷偷的
ttdc=1,饕餮大餐
ttdd=1,坦坦荡荡
ttdd=1,妥妥当当
ttdz=1,滔天大罪
ttez=1,塔塔尔族
ttg=1,退堂鼓
ttgg=1,坛坛罐罐
tthg=1,脱胎换骨
tthh=1,堂堂皇皇
tthr=1,偷天换日
tti=1,土特产
